5,10,15,44,60,
2,10,15,36,61,
2,10,33,61,66,
8,12,15,32,61,
7,28,34,46,70,
2,6,13,16,33,
2,28,63,66,68,
1,4,31,66,70,
4,18,22,27,33,
2,33,36,55,70,
8,39,51,66,68,
1,4,39,56,60,
1,24,32,36,61,
1,31,36,58,60,
2,22,34,35,40,
2,4,39,63,68,
7,20,24,40,58,
9,12,33,59,70,
1,33,56,62,64,
8,13,31,66,70,
1,7,22,38,64,
3,23,26,30,32,
2,5,37,52,70,
2,10,41,47,60,
9,28,48,59,69,
2,6,19,34,35,
10,31,39,44,64,
1,36,39,54,56,
2,6,20,29,61,
8,12,16,39,67,
2,17,21,31,48,
4,7,16,41,46,
7,18,29,35,62,
6,12,47,62,65,
4,15,46,49,68,
2,16,35,63,70,
4,10,45,47,68,
1,26,32,56,70,
1,20,27,32,68,
1,35,52,64,68,
2,10,39,67,70,
3,28,45,57,68,
4,16,20,39,43,
1,24,26,28,44,
7,20,38,55,56,
7,14,16,47,68,
4,6,35,39,62,
10,20,53,62,70,
1,30,36,58,69,
2,7,16,38,63,
5,16,38,63,68,
5,6,28,51,56,
1,7,26,62,66,
4,19,40,49,62,
5,8,33,56,60,
4,24,37,53,67,
3,15,44,46,64,
6,21,26,32,39,
4,15,18,41,66,
5,16,18,31,60,
5,8,11,16,38,
1,30,39,52,60,
9,23,32,53,68,
7,18,47,60,62,
2,8,31,53,70,
10,16,31,38,69,
1,15,30,60,62,
5,23,36,60,66,
8,28,31,66,69,
2,23,36,48,68,
1,24,28,39,68,
4,26,30,35,63,
6,24,27,60,69,
5,11,40,60,66,
6,13,29,30,51,
2,12,13,23,44,
2,36,55,62,67,
8,27,52,58,65,
2,30,33,63,66,
2,5,20,55,68,
1,5,36,64,70,
5,23,36,60,68,
6,36,39,53,58,
8,33,54,56,69,
8,11,39,49,66,
1,36,51,54,66,
4,13,41,46,68,
7,8,15,16,52,
3,12,25,38,55,
7,12,43,60,70,
8,12,30,39,61,
3,4,30,46,64,
8,22,32,39,61,
2,24,45,57,60,
5,7,18,32,66,
6,26,35,61,70,
6,31,51,54,70,
3,16,31,43,64,
2,6,31,61,64,
4,6,26,31,67,
8,13,19,30,36,
4,14,33,61,68,
5,10,12,41,44,
1,5,38,56,62,
2,6,19,22,30,
4,17,41,44,60,
6,31,38,51,62,
4,38,50,58,63,
4,12,50,55,70,
2,6,29,38,67,
4,10,41,60,69,
3,8,31,60,64,
2,25,34,57,69,
8,16,19,36,39,
2,16,46,61,65,
7,10,12,32,67,
2,14,33,56,70,
7,40,49,64,66,
6,31,53,64,68,
2,28,35,37,66,
6,22,31,35,60,
1,5,38,58,70,
4,22,27,32,63,
6,13,48,53,60,
4,24,38,63,67,
1,4,11,30,60,
5,8,36,61,70,
8,22,28,31,39,
4,10,15,30,61,
2,17,30,32,61,
2,17,31,62,66,
8,31,54,60,67,
4,14,15,34,62,
3,12,14,39,64,
3,7,40,60,66,
1,36,39,52,70,
6,21,35,50,69,
6,32,39,62,67,
1,4,16,45,64,
7,12,16,46,65,
5,29,33,40,70,
5,19,40,48,62,
4,14,33,62,69,
8,19,35,64,68,
6,9,12,20,24,
2,12,22,39,55,
