2,4,30,51,59,
1,32,45,48,59,
1,28,30,53,56,
3,32,41,44,60,
6,37,48,56,59,
6,23,30,52,57,
1,5,32,52,58,
2,32,34,53,59,
1,7,32,44,51,
1,10,24,27,50,
2,25,30,44,57,
1,27,30,49,60,
2,5,24,50,59,
3,26,44,47,60,
7,39,41,48,56,
9,31,49,58,60,
4,25,29,45,48,
4,29,44,55,58,
6,25,41,48,58,
7,9,24,26,52,
7,34,42,49,52,
7,31,39,42,44,
5,9,28,44,50,
10,41,49,52,58,
2,9,26,48,59,
6,23,29,44,58,
6,21,23,41,44,
7,34,50,53,56,
9,31,34,43,48,
3,25,29,44,46,
2,9,34,42,55,
2,24,41,50,59,
6,37,48,52,57,
1,4,30,51,55,
4,9,25,50,55,
2,10,25,27,42,
7,21,28,47,58,
7,24,27,42,51,
1,28,30,43,58,
3,9,32,37,58,
1,5,24,26,56,
3,10,24,55,57,
2,25,30,43,53,
1,9,28,30,56,
2,9,24,50,57,
10,29,45,52,57,
1,31,34,47,50,
9,26,30,55,57,
1,24,44,51,58,
2,5,30,41,51,
4,25,41,51,56,
1,10,31,44,52,
4,34,49,52,59,
4,35,40,44,55,
2,4,31,43,54,
9,32,38,45,48,
6,21,48,54,57,
2,10,34,39,41,
4,25,43,49,58,
9,34,44,51,58,
9,30,43,50,58,
5,32,46,49,58,
3,24,27,42,54,
5,31,36,44,51,
5,29,42,45,56,
9,25,30,49,58,
2,25,27,54,59,
3,31,34,42,53,
6,23,26,41,44,
1,3,24,26,57,
4,25,29,44,56,
5,32,36,48,51,
5,10,25,50,56,
2,10,35,44,57,
5,32,34,51,54,
7,10,24,27,52,
1,6,31,33,58,
5,9,28,50,58,
6,9,28,41,48,
3,27,29,42,60,
2,25,42,49,53,
5,24,30,44,51,
5,24,43,45,58,
3,10,40,51,58,
1,3,21,48,54,
5,24,29,56,58,
2,29,43,46,58,
7,35,41,44,52,
9,34,47,52,55,
3,34,37,43,58,
1,3,28,48,53,
1,23,28,48,52,
6,34,38,49,57,
5,24,28,55,60,
6,9,24,45,57,
4,31,36,44,49,
3,24,29,44,59,
1,21,42,44,56,
4,6,37,51,58,
3,34,41,50,53,
3,24,30,43,59,
2,7,33,50,58,
3,25,29,44,54,
3,5,24,28,57,
6,9,26,53,58,
9,30,44,48,55,
10,21,26,43,46,
2,9,24,51,53,
2,9,24,28,53,
1,24,26,47,50,
9,35,48,50,53,
7,9,30,49,56,
1,31,46,51,58,
1,32,45,48,60,
3,9,38,55,58,
4,6,31,44,57,
6,21,23,46,48,
9,30,43,52,58,
6,25,29,48,57,
9,24,30,48,55,
3,35,40,43,60,
3,31,47,58,60,
3,25,43,58,60,
7,10,27,48,56,
6,26,29,57,60,
4,28,41,49,58,
7,24,29,45,48,
3,32,44,47,57,
3,24,28,53,59,
1,6,32,43,60,
2,32,37,43,60,
4,34,39,45,53,
5,28,30,47,52,
3,7,30,48,58,
1,31,41,44,52,
9,21,42,48,56,
7,21,26,44,60,
10,38,43,51,56,
7,21,27,44,54,
2,25,27,46,53,
4,7,26,44,51,
9,21,27,48,60,
6,21,25,46,54,
6,9,30,41,49,
3,9,32,40,48,
6,29,43,47,58,
2,7,23,44,49,
4,21,29,43,58,
10,34,39,43,58,
2,4,31,33,48,
1,25,43,48,56,
2,9,35,46,58,
2,29,41,48,58,
6,9,25,30,48,
4,21,30,47,52,
4,7,21,52,58,
9,34,41,49,52,
1,10,28,51,58,
6,21,24,42,47,
1,28,41,48,51,
3,6,29,42,47,
5,9,32,48,56,
10,28,30,55,59,
4,7,35,48,55,
10,26,48,51,57,
3,24,30,43,53,
2,34,41,46,51,
2,23,43,52,59,
3,24,29,41,48,
2,25,27,57,60,
1,6,29,48,58,
6,31,38,53,58,
10,27,48,51,54,
4,25,45,52,57,
5,23,48,50,55,
5,23,44,49,52,
3,32,42,48,53,
2,5,33,56,58,
1,10,34,45,51,
1,6,28,48,57,
9,32,40,51,58,
4,28,43,45,53,
10,31,34,53,56,
7,25,30,49,58,
3,25,44,48,59,
7,34,41,49,52,
2,9,25,29,58,
5,26,43,50,60,
5,37,48,50,52,
9,24,26,47,52,
2,9,34,43,58,
2,28,41,47,58,
4,6,32,43,59,
3,29,44,47,58,
10,31,35,41,48,
3,34,43,54,58,
2,9,41,50,58,
6,29,47,50,57,
1,29,45,48,58,
3,5,36,43,50,
6,34,43,48,59,
3,9,35,40,58,
5,10,34,39,55,
4,34,39,49,54,
2,7,24,26,41,
4,35,42,48,55,
5,24,43,49,58,
10,24,29,44,49,
2,31,34,54,59,
4,9,32,51,58,
7,25,44,48,51,
5,26,48,55,57,
2,4,29,43,48,
2,4,21,25,46,
10,25,46,49,51,
9,28,45,54,58,
7,9,21,52,58,
3,21,42,53,58,
10,35,37,48,55,
1,25,30,44,52,
9,32,34,43,48,
7,24,47,52,56,
5,9,32,52,58,
1,23,27,44,56,
7,34,45,49,60,
9,26,30,53,55,
3,7,30,49,60,
2,31,42,44,57,
6,10,21,43,57,
9,26,47,50,58,
2,23,30,46,55,
3,25,30,48,54,
3,34,37,46,49,
10,39,41,44,52,
1,24,30,44,49,
6,9,25,44,48,
2,5,35,38,43,
9,40,45,48,56,
7,32,34,41,56,
4,31,33,56,58,
7,34,44,49,58,
2,25,30,47,58,
2,5,27,43,60,
2,26,29,42,59,
4,7,24,45,52,
6,27,30,42,53,
3,30,43,48,57,
9,36,45,48,56,
3,10,41,44,52,
5,35,46,50,58,
10,24,29,48,55,
5,21,46,52,58,
4,7,32,34,51,
1,32,43,55,60,
1,5,24,27,52,
2,7,36,43,52,
2,7,39,48,59,
10,25,46,49,56,
7,33,48,51,56,
3,34,41,44,58,
1,26,30,43,58,
10,29,41,45,56,
10,29,43,56,58,
2,7,39,41,44,
2,5,34,47,56,
2,7,24,46,49,
6,31,41,44,57,
7,38,49,55,58,
5,24,47,52,55,
2,33,36,43,51,
4,29,43,48,55,
5,31,42,52,58,
2,5,32,43,53,
7,21,46,51,58,
9,38,45,49,58,
7,24,43,52,58,
7,21,30,43,48,
7,26,44,52,57,
2,25,30,41,44,
3,5,32,40,48,
2,29,47,50,54,
