14,18,23,27,46,
14,18,42,45,61,
16,23,47,50,65,
12,45,47,66,69,
13,23,50,67,68,
14,20,27,41,50,
11,14,25,42,46,
15,18,22,44,67,
18,29,42,43,66,
15,24,47,64,67,
14,22,48,61,65,
16,20,42,45,61,
16,18,45,68,69,
15,18,24,49,68,
4,10,18,39,47,
17,28,30,49,66,
11,17,24,41,46,
16,23,41,48,69,
20,21,26,47,68,
12,26,41,68,69,
16,25,46,62,67,
15,22,24,47,61,
18,19,21,30,43,
15,21,30,41,42,
11,18,28,62,65,
13,30,41,46,67,
17,18,27,48,61,
14,17,21,24,43,
14,15,21,42,66,
17,18,24,27,61,
12,19,23,42,43,
12,23,29,61,64,
20,21,25,42,61,
16,20,21,28,61,
20,24,27,61,65,
15,20,46,67,69,
15,18,43,47,62,
14,17,48,61,67,
16,21,28,43,68,
17,18,26,47,64,
17,23,25,50,66,
15,24,44,69,70,
5,28,40,55,60,
5,12,15,26,40,
17,23,26,41,70,
17,20,26,50,61,
15,20,46,50,67,
19,28,29,46,49,
14,46,47,61,69,
18,23,45,49,62,
15,20,22,27,49,
17,20,28,44,65,
12,22,42,65,67,
20,22,43,46,69,
17,21,22,49,50,
15,16,28,47,65,
14,23,47,50,68,
11,17,27,62,64,
12,28,49,61,62,
17,18,27,29,62,
12,13,26,43,67,
14,27,46,49,61,
13,17,30,49,50,
15,22,48,61,67,
19,22,43,68,70,
13,19,30,41,42,
14,18,29,46,49,
11,17,22,42,66,
11,17,26,48,65,
17,18,42,43,65,
16,27,29,50,61,
14,17,41,50,61,
16,17,21,28,41,
11,15,26,27,62,
15,20,44,47,61,
11,23,24,49,66,
17,23,25,46,48,
15,20,42,50,67,
17,24,30,47,49,
15,26,28,46,61,
16,41,50,65,67,
12,21,41,62,68,
12,24,28,61,69,
15,18,25,61,62,
19,24,47,49,70,
11,16,25,48,69,
20,21,47,61,68,
12,13,43,48,68,
12,18,23,29,61,
17,27,30,43,44,
16,17,47,62,64,
17,18,45,66,70,
12,19,22,47,69,
17,21,28,62,70,
11,26,43,61,64,
15,23,42,66,67,
11,19,44,47,62,
13,21,47,66,68,
15,19,24,25,50,
15,24,47,50,66,
11,14,27,30,61,
19,22,44,46,65,
13,14,50,61,65,
12,23,24,41,45,
19,20,42,67,68,
13,24,41,44,69,
16,27,48,49,65,
11,23,28,64,65,
17,19,21,48,50,
18,29,41,43,68,
15,17,28,42,43,
18,21,27,47,68,
15,16,27,28,46,
11,27,46,49,66,
17,22,42,43,69,
16,18,27,61,66,
17,22,23,46,48,
13,17,22,42,68,
17,26,28,41,68,
13,22,23,50,61,
12,23,48,66,69,
18,28,46,65,69,
15,16,23,27,42,
16,19,45,62,67,
14,26,27,41,64,
12,16,22,25,61,
16,18,27,61,64,
19,21,22,43,68,
12,41,50,61,70,
14,27,28,42,61,
11,16,21,23,46,
15,24,46,48,61,
12,13,26,41,62,
19,23,45,50,64,
17,22,24,43,50,
18,26,27,41,46,
13,28,41,64,65,
12,13,25,28,47,
14,17,28,44,69,
17,24,29,48,49,
16,18,45,47,69,
20,45,47,66,67,
19,25,30,44,47,
12,17,29,46,68,
4,5,18,50,51,
20,46,50,65,67,
11,23,26,41,46,
12,18,23,50,61,
18,25,46,68,69,
17,29,46,47,62,
12,17,22,41,68,
16,28,30,43,61,
15,20,26,61,68,
13,20,41,43,62,
11,20,30,41,47,
15,17,44,50,62,
15,20,26,41,68,
14,15,25,46,68,
13,27,46,49,62,
15,23,30,45,70,
15,16,28,50,65,
15,28,41,49,70,
19,41,50,65,66,
15,16,26,41,50,
11,14,23,24,50,
17,22,24,45,46,
16,25,50,61,65,
12,13,22,47,69,
13,17,22,24,43,
12,27,41,42,68,
16,22,43,45,66,
15,26,44,49,68,
17,28,41,46,65,
5,12,46,49,68,
17,21,42,46,67,
15,17,22,44,67,
20,23,48,62,65,
17,23,30,64,67,
19,20,44,46,65,
14,15,23,44,67,
19,43,46,61,66,
12,15,28,49,62,
14,29,42,47,70,
11,21,25,44,68,
11,12,24,47,50,
11,18,21,42,45,
17,18,26,47,65,
18,20,26,27,61,
15,19,24,42,50,
16,20,28,49,67,
13,16,28,41,43,
17,28,41,66,68,
17,18,29,30,47,
15,24,26,61,64,
14,19,41,42,68,
18,27,29,45,68,
17,23,28,43,62,
18,21,25,45,68,
2,9,16,28,47,
13,18,41,50,67,
7,16,20,56,59,
18,42,49,65,68,
15,20,44,69,70,
18,43,48,61,68,
15,25,28,43,62,
13,24,25,48,67,
18,19,41,42,62,
13,14,30,43,68,
18,23,47,64,70,
18,21,23,43,68,
15,16,28,42,47,
14,22,27,61,65,
18,23,50,68,69,
7,19,20,36,60,
20,29,30,43,61,
11,17,26,44,47,
11,18,26,43,44,
14,24,27,42,61,
18,19,41,46,65,
13,17,30,42,45,
13,15,30,61,62,
15,26,47,69,70,
12,28,29,47,70,
12,15,26,61,68,
13,18,29,41,68,
12,18,43,46,65,
13,18,26,61,67,
16,19,25,48,65,
16,17,26,27,42,
13,44,46,61,66,
20,21,22,42,67,
17,25,28,64,66,
16,17,41,44,65,
18,19,25,42,46,
12,20,47,61,64,
11,13,23,46,64,
13,28,46,65,68,
13,18,28,47,68,
18,20,28,47,69,
13,16,45,48,67,
14,23,41,49,64,
5,36,38,49,50,
14,20,21,45,61,
13,16,30,64,67,
12,18,27,29,48,
16,27,42,49,68,
17,21,24,45,50,
12,16,49,50,61,
18,25,26,41,45,
12,16,21,45,70,
13,18,22,23,46,
16,19,22,45,69,
18,20,23,28,45,
14,16,23,47,48,
14,17,30,41,67,
18,21,26,44,61,
14,19,26,61,66,
11,18,23,25,46,
19,24,45,46,70,
12,15,28,45,46,
15,28,41,47,66,
16,29,45,47,68,
16,21,45,50,68,
15,21,22,42,67,
17,30,41,42,69,
16,18,21,46,49,
20,26,41,43,66,
17,26,42,65,70,
18,28,46,47,65,
16,43,49,64,67,
20,21,43,48,68,
15,24,25,49,70,
12,15,45,46,70,
14,19,23,48,69,
17,30,46,64,67,
17,25,41,68,70,
17,18,23,30,44,
17,20,49,67,68,
12,13,30,48,61,
16,18,25,41,62,
12,45,46,67,68,
19,20,41,64,69,
14,27,28,50,67,
13,21,30,41,48,
18,25,27,49,66,
12,17,29,42,68,
13,17,26,30,62,
17,23,29,42,68,
17,18,28,42,43,
13,48,49,66,68,
19,20,29,47,50,
16,23,50,64,65,
15,16,29,30,47,
19,22,27,41,68,
12,15,26,41,70,
13,16,26,50,61,
18,28,30,61,67,
20,21,28,47,66,
16,19,29,46,69,
16,26,41,50,65,
16,28,30,41,47,
2,33,56,59,68,
13,24,25,47,62,
17,20,29,42,46,
11,16,26,43,67,
14,23,26,43,67,
16,17,21,47,50,
14,18,23,45,48,
12,14,26,45,61,
11,17,42,61,66,
17,22,29,42,43,
17,21,22,43,46,
15,17,41,62,70,
18,21,42,50,67,
20,43,50,67,69,
4,18,28,45,57,
2,35,46,47,60,
11,20,46,49,67,
12,21,23,41,46,
18,19,25,41,66,
20,22,27,41,42,
15,16,26,43,47,
4,20,33,42,61,
15,16,29,41,50,
14,15,22,47,68,
7,20,33,50,68,
11,18,23,45,48,
14,28,47,50,69,
17,19,43,66,68,
18,21,25,47,70,
9,16,38,45,50,
17,22,46,65,70,
18,47,48,61,66,
15,16,30,44,47,
15,28,30,43,48,
15,18,47,50,69,
12,26,28,43,47,
14,25,28,41,67,
14,19,22,23,48,
14,17,25,30,65,
17,28,46,61,64,
15,16,26,29,47,
16,27,28,43,70,
15,18,21,46,64,
14,18,27,44,67,
20,41,46,65,68,
12,25,41,47,70,
14,15,25,42,43,
15,28,50,61,62,
16,28,43,47,65,
18,19,21,44,70,
18,23,25,46,62,
15,23,44,67,70,
11,14,26,28,47,
13,16,25,29,46,
17,41,49,64,68,
14,27,44,47,61,
13,26,47,48,70,
17,18,24,49,67,
14,18,29,42,67,
16,19,46,65,68,
16,23,26,43,61,
15,18,24,47,70,
15,25,30,42,66,
11,20,44,61,62,
20,21,23,50,68,
17,20,27,45,48,
19,20,41,62,64,
16,26,30,65,67,
4,12,39,46,61,
16,29,47,48,61,
12,17,46,49,68,
13,17,26,46,68,
20,25,28,41,43,
18,19,22,29,46,
15,20,23,30,45,
19,22,23,49,70,
12,24,45,61,68,
17,24,30,48,65,
13,15,25,44,48,
16,20,27,45,46,
12,20,23,26,61,
17,22,23,48,61,
13,24,46,66,69,
9,16,18,31,42,
14,17,21,46,50,
16,20,29,47,69,
13,18,41,46,70,
13,15,28,64,65,
17,29,30,44,69,
14,25,27,62,67,
15,20,41,47,64,
19,26,29,61,70,
14,23,44,50,67,
15,28,45,66,68,
12,15,22,41,67,
12,23,24,43,65,
16,29,41,66,67,
19,24,47,48,64,
13,23,28,46,61,
15,20,27,44,49,
11,22,46,50,67,
13,42,48,61,64,
19,20,25,28,46,
12,41,50,64,67,
14,18,27,30,49,
15,19,23,48,62,
11,12,30,41,65,
19,20,24,41,44,
16,23,30,44,45,
15,17,22,29,42,
15,20,24,41,42,
18,27,41,46,69,
11,21,30,62,67,
15,20,29,41,62,
16,17,43,61,70,
17,27,28,49,64,
15,17,25,44,46,
18,25,44,65,67,
14,16,25,45,67,
12,18,25,28,45,
12,20,27,46,47,
16,28,41,66,69,
11,22,41,42,61,
18,27,45,67,68,
13,14,26,61,65,
11,24,42,68,69,
17,41,44,64,68,
4,36,50,57,69,
15,18,47,66,70,
15,23,28,47,64,
16,46,48,67,69,
17,24,30,64,69,
11,23,26,47,50,
18,19,43,61,64,
13,29,44,47,64,
17,20,22,45,50,
15,23,28,62,70,
11,20,22,27,46,
19,23,26,45,64,
16,23,44,64,67,
18,23,27,48,49,
15,16,24,41,45,
11,30,44,67,69,
16,25,30,43,65,
16,19,27,48,49,
13,18,43,67,68,
11,29,46,68,69,
15,30,45,67,68,
11,26,42,46,69,
13,23,26,41,46,
14,18,41,61,70,
17,21,27,50,62,
14,16,23,29,61,
16,20,41,49,61,
13,23,42,44,69,
19,26,47,67,68,
20,30,45,46,69,
20,26,47,67,68,
